ontologyFile,module,className,chineseName,propertyName,propertyType,physicalDescription,matchingSwaggerSchemas,reason
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssWipStepMainWorkflowName,String,物理字段 ss_WIPStepMainWorkflowName,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssOwner,Navigation,物理字段 ss_OwnerId → Owner,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssEquipmentGroup,Navigation,物理字段 ss_EquipmentGroupId → ResourceGroup,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssWfStackSteps,String,物理字段 ss_WfStackSteps,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssWfStackKey,String,物理字段 ss_WfStackKey,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,name,String,物理字段 ss_BlanketExperimentsName,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssExperimentPlan,Navigation,物理字段 ss_ExperimentPlanId → A_ExperimentPlan,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssWipStepWorkflow,Navigation,物理字段 ss_WIPStepWorkflowId → Workflow,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssWipStep,Navigation,物理字段 ss_WIPStepId → WorkflowStep,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssEffectiveFromDate,DateTime,物理字段 ss_EffectiveFromDate,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssEffectiveThruDate,DateTime,物理字段 ss_EffectiveThruDate,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssEquipment,Navigation,物理字段 ss_EquipmentId → ResourceDef,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssProduct,Navigation,物理字段 ss_ProductId → Product,,no_matching_swagger_schema
semiconductor_wafer_experiment_ontology.json,semiconductor_wafer_experiment,ss_BlanketExperiments,批量实验配置,ssProcessSpec,Navigation,物理字段 ss_ProcessSpecId → A_ProcessSpec,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,defaultFailureMode,Navigation,物理字段 DefaultFailureModeId → FailureMode,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,failureStatus,Navigation,物理字段 FailureStatusId → ResourceStatusCode,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,scrapCountedRejectsByReason,Boolean,物理字段 ScrapCountedRejectsByReason,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,defaultPeDescription,String,物理字段 DefaultPEDescription,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,defaultRejectReason,Navigation,物理字段 DefaultRejectReasonId → LossReason,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,sampleType,Integer,物理字段 SampleType,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,decreaseByRejectCountReason,Navigation,物理字段 DecreaseByRejectCountReasonId → LossReason,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,decreaseBySampleSizeReason,Navigation,物理字段 DecreaseBySampleSizeReasonId → LossReason,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,allowMoveOnFailure,Boolean,物理字段 AllowMoveOnFailure,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,classification,Navigation,物理字段 ClassificationId → Classification,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,name,String,物理字段 WIPDataSetupName,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,failureReason,Navigation,物理字段 FailureReasonId → ResourceStatusReason,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,failureSpec,Navigation,物理字段 FailureSpecId → Spec,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,calculateYield,Boolean,物理字段 CalculateYield,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,subClassification,Navigation,物理字段 SubClassificationId → SubClassification,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,ssSkipWipLotFailures,Boolean,物理字段 ss_SkipWIPLotFailures,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,scsEnforceSampling,Boolean,物理字段 scsEnforceSampling,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,scsWaferWipDataSampling,Navigation,物理字段 scsWaferWIPDataSamplingId → scsWaferDataSampling,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataSetup,WIP数据配置,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,fieldType,String,物理字段 FieldType,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,name,String,物理字段 WIPDataNameName,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,ssUom,Navigation,物理字段 ss_UOMId → UOM,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataName,WIP数据名称,filterTags,String,物理字段 FilterTags,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataDisplayFilter,WIP数据显示过滤器,name,String,物理字段 WIPDataDisplayFilterName,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataDisplayFilter,WIP数据显示过滤器,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataDisplayFilter,WIP数据显示过滤器,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataDisplayFilter,WIP数据显示过滤器,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataDisplayFilter,WIP数据显示过滤器,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataDisplayFilter,WIP数据显示过滤器,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_wip_control_ontology.json,semiconductor_wip_control,A_WIPDataDisplayFilter,WIP数据显示过滤器,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
